FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,VerDate
,,1989-90 Prescribed Burn,,,42.99224401,5951.80073274,06/06/2024
,,1989-90 Prescribed Burn,,,175.87427302,8237.60337157,06/06/2024
,,1989-90 Prescribed Burn,,,11.97870326,2503.05196359,06/06/2024
,,1989-90 Prescribed Burn,,,158.19550870,9727.31647476,06/06/2024
,,1989-90 Prescribed Burn,,,23.47216895,3476.85925417,06/06/2024
,,1989-90 Prescribed Burn,,,34.70002151,2838.45700781,06/06/2024
,,1989-90 Prescribed Burn,,,16.44884568,1665.44374190,06/06/2024
,,1989-90 Prescribed Burn,,,7.99290614,1103.33084854,06/06/2024
,,1989-90 Prescribed Burn,,,208.44606055,5981.09897251,06/06/2024
,,1989-90 Prescribed Burn,,,124.50936909,6895.97346897,06/06/2024
,,1989-90 Prescribed Burn,,,15.37746759,1710.63927845,06/06/2024
,,1989-90 Prescribed Burn,,,27.85823237,2031.25174422,06/06/2024
,,1989-90 Prescribed Burn,,,23.16308506,3619.77851221,06/06/2024
,,1989-90 Prescribed Burn,,,22.28249939,2187.03594585,06/06/2024
,,1989-90 Prescribed Burn,,,1355.56811775,18117.80810187,06/06/2024
,,1989-90 Prescribed Burn,,,221.03852061,7014.00588425,06/06/2024
,,1989-90 Prescribed Burn,,,75.41459662,6214.43560637,06/06/2024
,,1989-90 Prescribed Burn,,,97.75840833,4891.14755464,06/06/2024
,,1989-90 Prescribed Burn,,,391.48245368,21989.04743551,06/06/2024
,,1989-90 Prescribed Burn,,,4.51425505,1222.39457490,06/06/2024
,,1989-90 Prescribed Burn,,,198.22209654,10965.94500531,06/06/2024
,,1989-90 Prescribed Burn,,,72.39143030,3901.31058308,06/06/2024
,89/165,1989-90 Prescribed Burn,,,45.40270745,4300.91645258,06/06/2024
,89/170,1989-90 Prescribed Burn,,,3.89352506,1051.88639018,06/06/2024
,89/160,1989-90 Prescribed Burn,,,4.30754581,839.64610384,06/06/2024
,89/171,1989-90 Prescribed Burn,,,276.40796688,32987.00145182,06/06/2024
,,1989-90 Prescribed Burn,1989/07/01,,294.80852512,7395.35590497,06/06/2024
,,1989-90 Prescribed Burn,,,166.35298033,14678.79294765,06/06/2024
,,1989-90 Prescribed Burn,1990/01/01,,774.69475168,18831.45458183,06/06/2024
,,1989-90 Prescribed Burn,1990/01/01,,780.82286854,24617.61552356,06/06/2024
,,1989-90 Prescribed Burn,1990/01/01,,12.16044197,2040.24823659,06/06/2024
,,1989-90 Prescribed Burn,1990/01/01,,61.25630686,5642.09688744,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,180.85186764,5647.77365770,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,108.35753715,5232.89825851,06/06/2024
,"0",1989-90 Prescribed Burn,1989/09/21,,36.70056939,3637.43826224,06/06/2024
,"0",1989-90 Prescribed Burn,1989/09/01,,94.74178648,4859.97006266,06/06/2024
,"0",1989-90 Prescribed Burn,1989/09/01,,61.48506240,3555.71550200,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,33.09980226,2216.91069762,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,34.24411806,2830.12292962,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,64.86520051,4172.18937128,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,27.54510850,1956.60110620,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,56.50176453,8375.99091050,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,106.79713306,4200.44641641,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,234.01310239,7787.13471219,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,82.82816470,3950.88376284,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,42.63202907,2464.12578918,06/06/2024
,"0",1989-90 Prescribed Burn,1989/07/01,,90.33421248,5650.04937911,06/06/2024
,,1990-91 Prescribed Burn,,,236.14129684,8845.46463448,06/06/2024
,,1990-91 Prescribed Burn,,,14.98083512,4439.35705895,06/06/2024
,,1990-91 Prescribed Burn,,,376.62783684,8956.79039006,06/06/2024
,,1990-91 Prescribed Burn,,,181.28150468,23394.75901041,06/06/2024
,,1990-91 Prescribed Burn,,,83.91082702,5410.27764714,06/06/2024
,,1990-91 Prescribed Burn,,,173.77062184,27878.79140592,06/06/2024
,,1990-91 Prescribed Burn,,,20.93464905,1957.75942373,06/06/2024
,,1990-91 Prescribed Burn,,,189.63344694,11973.59732456,06/06/2024
,,1990-91 Prescribed Burn,,,165.47347099,7065.28319622,06/06/2024
,,1990-91 Prescribed Burn,,,731.91319690,31182.22351737,06/06/2024
,,1990-91 Prescribed Burn,,,90.63692982,14573.53799649,06/06/2024
,,1990-91 Prescribed Burn,,,166.45721929,6182.35495458,06/06/2024
,,1990-91 Prescribed Burn,,,108.47288242,8925.40137373,06/06/2024
,,1990-91 Prescribed Burn,,,172.55705330,6046.00437100,06/06/2024
,,1990-91 Prescribed Burn,,,34.56965425,2545.99280966,06/06/2024
,,1990-91 Prescribed Burn,,,248.51652830,6793.87552072,06/06/2024
,,1990-91 Prescribed Burn,,,271.96330454,30304.98348441,06/06/2024
,,1990-91 Prescribed Burn,,,313.12752371,42753.64754475,06/06/2024
,,1990-91 Prescribed Burn,,,599.77774321,13080.07447273,06/06/2024
,,1990-91 Prescribed Burn,,,298.91651757,7317.18202286,06/06/2024
,,1990-91 Prescribed Burn,,,47.02310011,2809.59399277,06/06/2024
,,1990-91 Prescribed Burn,,,67.95964325,3243.06199487,06/06/2024
,,1990-91 Prescribed Burn,,,82.07088453,4855.51906967,06/06/2024
,,1990-91 Prescribed Burn,,,31.96056856,2739.48578892,06/06/2024
,,1990-91 Prescribed Burn,,,108.56300898,10725.72676179,06/06/2024
,,1990-91 Prescribed Burn,,,151.99780089,14382.25958172,06/06/2024
,,1990-91 Prescribed Burn,,,53.02038262,4487.23370853,06/06/2024
,,1990-91 Prescribed Burn,,,10.20941999,1222.73419665,06/06/2024
,,1990-91 Prescribed Burn,,,117.44421637,5893.62390875,06/06/2024
,,1990-91 Prescribed Burn,,,13.15438128,1341.02391730,06/06/2024
,,1990-91 Prescribed Burn,,,5663.40607887,83519.04394521,06/06/2024
,,1990-91 Prescribed Burn,,,214.53058852,13209.93696006,06/06/2024
,,1990-91 Prescribed Burn,,,104.84400679,8166.23313979,06/06/2024
,,1990-91 Prescribed Burn,,,48.40770192,3055.91863084,06/06/2024
,,1990-91 Prescribed Burn,,,67.68503242,3592.56906029,06/06/2024
,,1990-91 Prescribed Burn,,,1764.70339231,19813.95520914,06/06/2024
,,1990-91 Prescribed Burn,,,22.46962007,1780.29833286,06/06/2024
,,1990-91 Prescribed Burn,,,266.18534211,7531.38458965,06/06/2024
,,1990-91 Prescribed Burn,,,0.80959286,387.88341843,06/06/2024
,,1990-91 Prescribed Burn,,,41.89060379,3187.34160796,06/06/2024
,90/167,1990-91 Prescribed Burn,,,274.27680135,15053.29199046,06/06/2024
,90/161,1990-91 Prescribed Burn,,,125.46707518,9007.86299683,06/06/2024
,90/160,1990-91 Prescribed Burn,,,1.30486112,428.77615514,06/06/2024
,90/160,1990-91 Prescribed Burn,,,38.80186432,2939.17888558,06/06/2024
,90/166,1990-91 Prescribed Burn,,,3.12290470,733.01023483,06/06/2024
,90/170,1990-91 Prescribed Burn,,,408.12835452,8799.32794056,06/06/2024
,90/161,1990-91 Prescribed Burn,,,76.06948138,8449.26403438,06/06/2024
,90/169,1990-91 Prescribed Burn,,,45.87972655,3990.35858992,06/06/2024
,,1990-91 Prescribed Burn,,,1524.54742357,24688.74480078,06/06/2024
,,1990-91 Prescribed Burn,,,220.91159749,6704.35207524,06/06/2024
,,1990-91 Prescribed Burn,,,240.40637872,6876.46520593,06/06/2024
,,1990-91 Prescribed Burn,,,82.96770891,4527.70459738,06/06/2024
,,1990-91 Prescribed Burn,,,318.37135636,7543.86654041,06/06/2024
,,1990-91 Prescribed Burn,,,40.72548012,2514.72994518,06/06/2024
,,1990-91 Prescribed Burn,,,578.09775287,10735.78526007,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,35.05906940,3520.89429950,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,2860.31490811,70933.10350674,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,103.17072687,4737.31025438,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,69.34936905,3941.97736927,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,782.25111024,14358.60186084,06/06/2024
,"0",1990-91 Prescribed Burn,1991/03/01,,89.48970620,4979.56168185,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,16.08352711,1481.82704625,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,93.30755664,4057.84423514,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,330.82967368,13741.61928903,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,209.69522002,5333.97503347,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,66.41352813,3293.64656146,06/06/2024
,"0",1990-91 Prescribed Burn,1990/07/01,,127.48246028,5707.43381555,06/06/2024
,,1991-92 Prescribed Burn,,,294.97334238,7846.08272485,06/06/2024
,,1991-92 Prescribed Burn,,,33.16348210,2847.86211877,06/06/2024
,,1991-92 Prescribed Burn,,,169.74928155,5863.81747529,06/06/2024
,,1991-92 Prescribed Burn,,,161.92522190,6190.18596443,06/06/2024
,,1991-92 Prescribed Burn,,,1799.85928330,32989.12911481,06/06/2024
,,1991-92 Prescribed Burn,,,699.27202876,17657.53091306,06/06/2024
,,1991-92 Prescribed Burn,,,27.78957229,2589.84082278,06/06/2024
,,1991-92 Prescribed Burn,,,234.73093766,7734.03335353,06/06/2024
,,1991-92 Prescribed Burn,,,114.54705675,5696.32479148,06/06/2024
,,1991-92 Prescribed Burn,,,412.27745768,11334.23455187,06/06/2024
,,1991-92 Prescribed Burn,,,668.72793307,11742.02902431,06/06/2024
,,1991-92 Prescribed Burn,,,77.28768139,3463.34852893,06/06/2024
,,1991-92 Prescribed Burn,,,44.82265270,2690.12548139,06/06/2024
,,1991-92 Prescribed Burn,,,31.84919409,2514.42028844,06/06/2024
,,1991-92 Prescribed Burn,,,97.38919391,4418.76212187,06/06/2024
,,1991-92 Prescribed Burn,,,44.85853988,3050.09689745,06/06/2024
,,1991-92 Prescribed Burn,,,6540.84586337,60956.24597210,06/06/2024
,,1991-92 Prescribed Burn,,,45.91288088,3018.22038902,06/06/2024
,,1991-92 Prescribed Burn,,,120.73817772,6716.12354687,06/06/2024
,,1991-92 Prescribed Burn,,,130.52309792,5249.92389738,06/06/2024
,,1991-92 Prescribed Burn,,,82.20276919,3983.59848876,06/06/2024
,,1991-92 Prescribed Burn,,,31.12281288,2441.69529251,06/06/2024
,,1991-92 Prescribed Burn,,,224.28464660,6838.07423846,06/06/2024
,,1991-92 Prescribed Burn,,,372.22839406,28625.17787791,06/06/2024
,,1991-92 Prescribed Burn,,,137.42168456,4912.88555591,06/06/2024
,,1991-92 Prescribed Burn,,,1795.38647817,20876.59107516,06/06/2024
,,1991-92 Prescribed Burn,,,64.30738057,3345.89274329,06/06/2024
,,1991-92 Prescribed Burn,,,19.91058562,1844.82803686,06/06/2024
,,1991-92 Prescribed Burn,,,34.04179947,2549.54680239,06/06/2024
,,1991-92 Prescribed Burn,,,73.86589366,4541.64997136,06/06/2024
,,1991-92 Prescribed Burn,,,47.06822724,4844.89480825,06/06/2024
,,1991-92 Prescribed Burn,,,44.84509981,3289.50202582,06/06/2024
,,1991-92 Prescribed Burn,,,95.75855141,3885.64586265,06/06/2024
,,1991-92 Prescribed Burn,,,131.51390797,5147.14321886,06/06/2024
,,1991-92 Prescribed Burn,,,64.58501378,3639.08890714,06/06/2024
,,1991-92 Prescribed Burn,,,759.38767138,11586.37951457,06/06/2024
,,1991-92 Prescribed Burn,,,35.87927773,4953.67864588,06/06/2024
,,1991-92 Prescribed Burn,,,0.75669277,348.18270019,06/06/2024
,,1991-92 Prescribed Burn,,,62.60344987,3582.59504749,06/06/2024
,91/163,1991-92 Prescribed Burn,,,18.10167389,1796.79679257,06/06/2024
,91/164,1991-92 Prescribed Burn,,,25.57432917,1976.42131237,06/06/2024
,91/164,1991-92 Prescribed Burn,,,12.99123293,1332.61138141,06/06/2024
,91/SF169,1991-92 Prescribed Burn,,,122.67574280,5062.31395955,06/06/2024
,91/NP170,1991-92 Prescribed Burn,,,825.50977669,11907.39722252,06/06/2024
,91/NP168,1991-92 Prescribed Burn,,,16.19243727,2311.56466281,06/06/2024
,91/NP168,1991-92 Prescribed Burn,,,29.21341262,2980.73345145,06/06/2024
,91/NP168,1991-92 Prescribed Burn,,,338.84934036,23498.24401230,06/06/2024
,91/NP168,1991-92 Prescribed Burn,,,18.74328461,2779.23141823,06/06/2024
,91/NP168,1991-92 Prescribed Burn,,,364.22695896,27872.48930043,06/06/2024
,91/NP166,1991-92 Prescribed Burn,,,68.22920572,9913.50508391,06/06/2024
,91/NP168,1991-92 Prescribed Burn,,,516.55264706,25994.45244757,06/06/2024
,91/NP167,1991-92 Prescribed Burn,,,6.11738240,1587.43631360,06/06/2024
,91/NP172,1991-92 Prescribed Burn,,,31.35912693,3059.70628306,06/06/2024
,91/NP171,1991-92 Prescribed Burn,,,74.59343111,7880.37103462,06/06/2024
,,1991-92 Prescribed Burn,,,368.43762851,8313.22709905,06/06/2024
,,1991-92 Prescribed Burn,,,2261.79260540,19528.67526480,06/06/2024
,,1991-92 Prescribed Burn,,,135.14231801,5135.50037616,06/06/2024
,,1991-92 Prescribed Burn,,,131.20561027,4677.12122270,06/06/2024
,,1991-92 Prescribed Burn,,,965.59998888,21238.44121012,06/06/2024
,,1991-92 Prescribed Burn,,,3701.97341974,37063.73749866,06/06/2024
,,1991-92 Prescribed Burn,,,159.38494391,8280.84561976,06/06/2024
,,1991-92 Prescribed Burn,,,3307.46598930,44666.20618163,06/06/2024
,,1991-92 Prescribed Burn,1992/07/31,,49.53739171,4363.21363260,06/06/2024
,,1991-92 Prescribed Burn,1992/07/30,,79.04035605,7506.79696826,06/06/2024
,,1991-92 Prescribed Burn,1992/08/05,,25.84464631,5033.42784302,06/06/2024
,,1991-92 Prescribed Burn,1992/08/25,,186.77974654,10151.13680253,06/06/2024
,"0",1991-92 Prescribed Burn,1992/01/01,,339.89589523,12584.46303008,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,92.10029471,4141.65298249,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,479.10759223,18237.51154663,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,152.61214777,9429.69813625,06/06/2024
,"0",1991-92 Prescribed Burn,1992/01/01,,493.20942696,13132.39408467,06/06/2024
,"0",1991-92 Prescribed Burn,1992/01/01,,138.13281771,4933.69835326,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,322.02666319,11229.49108851,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,802.25067402,24754.61344396,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,29.09348772,2345.55275332,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,1282.32644801,20182.47568795,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,38.44905852,2327.03972630,06/06/2024
,"0",1991-92 Prescribed Burn,1991/07/01,,1477.10099330,40148.10211271,06/06/2024
,,1992-93 Prescribed Burn,,,50.11960151,6408.25237530,06/06/2024
,,1992-93 Prescribed Burn,,,2276.91188253,27023.69497206,06/06/2024
,,1992-93 Prescribed Burn,,,1221.10293969,28410.08285458,06/06/2024
,,1992-93 Prescribed Burn,,,93.31320546,3751.97596933,06/06/2024
,,1992-93 Prescribed Burn,,,159.26781492,6456.60604347,06/06/2024
,,1992-93 Prescribed Burn,,,78.65794616,3690.53871800,06/06/2024
,,1992-93 Prescribed Burn,,,167.52676411,4823.39678757,06/06/2024
,,1992-93 Prescribed Burn,,,16.77502549,4193.92467299,06/06/2024
,,1992-93 Prescribed Burn,,,194.28526531,8148.88551592,06/06/2024
,,1992-93 Prescribed Burn,,,11.76266698,1324.58256224,06/06/2024
,,1992-93 Prescribed Burn,,,590.58246891,10381.99224792,06/06/2024
,,1992-93 Prescribed Burn,,,140.01212166,5040.67450485,06/06/2024
,,1992-93 Prescribed Burn,,,570.57215185,12070.92616585,06/06/2024
,,1992-93 Prescribed Burn,,,20.41762370,1963.87970023,06/06/2024
,,1992-93 Prescribed Burn,,,115.99489176,5629.25046928,06/06/2024
,,1992-93 Prescribed Burn,,,69.63936347,3363.30549299,06/06/2024
,,1992-93 Prescribed Burn,,,19.30595129,1826.19439466,06/06/2024
,,1992-93 Prescribed Burn,,,47.68246680,3025.24212440,06/06/2024
,,1992-93 Prescribed Burn,,,226.62776585,7810.54061488,06/06/2024
,,1992-93 Prescribed Burn,,,36.56268853,3117.01030522,06/06/2024
,,1992-93 Prescribed Burn,,,56.82811794,4527.06529266,06/06/2024
,,1992-93 Prescribed Burn,,,191.14636801,7086.93751875,06/06/2024
,,1992-93 Prescribed Burn,,,275.82984995,13610.48041893,06/06/2024
,,1992-93 Prescribed Burn,,,90.92447931,4655.48998928,06/06/2024
,,1992-93 Prescribed Burn,,,401.05396607,10484.24158992,06/06/2024
,,1992-93 Prescribed Burn,,,17.53685279,4404.79009104,06/06/2024
,,1992-93 Prescribed Burn,,,297.72852704,11999.93249264,06/06/2024
,,1992-93 Prescribed Burn,,,202.09679809,6121.82016527,06/06/2024
,,1992-93 Prescribed Burn,,,191.88621531,8238.06097877,06/06/2024
,,1992-93 Prescribed Burn,,,134.67262092,7308.66660963,06/06/2024
,,1992-93 Prescribed Burn,,,135.93013030,5073.86863411,06/06/2024
,,1992-93 Prescribed Burn,,,149.14870317,5472.27783544,06/06/2024
,,1992-93 Prescribed Burn,,,34.33347422,2637.49200400,06/06/2024
,,1992-93 Prescribed Burn,,,193.10774249,12440.34770759,06/06/2024
,,1992-93 Prescribed Burn,,,32.74223792,3326.67926074,06/06/2024
,,1992-93 Prescribed Burn,,,479.89158508,13617.07317212,06/06/2024
,,1992-93 Prescribed Burn,,,26.67342094,2960.24187748,06/06/2024
,,1992-93 Prescribed Burn,,,18.89493285,1928.14556272,06/06/2024
,,1992-93 Prescribed Burn,,,115.46904791,6032.64496758,06/06/2024
,,1992-93 Prescribed Burn,,,205.68384859,7172.51405217,06/06/2024
,,1992-93 Prescribed Burn,,,169.60225600,6814.30674726,06/06/2024
,,1992-93 Prescribed Burn,,,151.66142940,6687.80749143,06/06/2024
,,1992-93 Prescribed Burn,,,10.97503327,3029.96675971,06/06/2024
,,1992-93 Prescribed Burn,,,80.49473700,4002.80923196,06/06/2024
,,1992-93 Prescribed Burn,,,25.99918645,2814.43974147,06/06/2024
,,1992-93 Prescribed Burn,,,29.99349879,3156.12415620,06/06/2024
,,1992-93 Prescribed Burn,,,312.07051402,8695.11222548,06/06/2024
,,1992-93 Prescribed Burn,,,110.14641222,6222.74554975,06/06/2024
,,1992-93 Prescribed Burn,,,2.56853569,986.31038344,06/06/2024
,,1992-93 Prescribed Burn,,,8.39094383,1824.15908680,06/06/2024
,,1992-93 Prescribed Burn,,,26.07194442,4821.97067909,06/06/2024
,,1992-93 Prescribed Burn,,,339.75911124,9815.22810108,06/06/2024
,,1992-93 Prescribed Burn,,,9.55028506,1334.92418586,06/06/2024
,,1992-93 Prescribed Burn,,,11.94122838,1535.74851039,06/06/2024
,92/168,1992-93 Prescribed Burn,,,62.30469984,4296.69867176,06/06/2024
,92/166,1992-93 Prescribed Burn,,,11.00426491,1580.59681082,06/06/2024
,92/NP170,1992-93 Prescribed Burn,,,278.56270430,33270.41971292,06/06/2024
,92/NP169,1992-93 Prescribed Burn,,,8.42130828,3074.83022296,06/06/2024
,92/NP157,1992-93 Prescribed Burn,,,291.20858287,36052.21259117,06/06/2024
,92/NP157,1992-93 Prescribed Burn,,,10.39504350,1823.46671788,06/06/2024
,HRB92,1992-93 Prescribed Burn,,,71.95125287,4205.92515972,06/06/2024
,HRB92,1992-93 Prescribed Burn,,,71.13232600,6167.66938348,06/06/2024
,,1992-93 Prescribed Burn,,,244.64533949,7842.69737833,06/06/2024
,,1992-93 Prescribed Burn,,,439.43417674,9720.12936853,06/06/2024
,,1992-93 Prescribed Burn,,,108.51638115,4825.59833462,06/06/2024
,,1992-93 Prescribed Burn,,,672.94323739,16761.45971973,06/06/2024
,,1992-93 Prescribed Burn,,,303.52377705,11447.57045651,06/06/2024
,,1992-93 Prescribed Burn,,,1175.73746272,18438.67055763,06/06/2024
,,1992-93 Prescribed Burn,,,420.73288074,11023.61377130,06/06/2024
,,1992-93 Prescribed Burn,1992/08/27,,95.27812131,5549.71298827,06/06/2024
,,1992-93 Prescribed Burn,1993/01/01,,38.73283250,3195.10991199,06/06/2024
,,1992-93 Prescribed Burn,1993/01/01,,5.86676222,1213.25030977,06/06/2024
,,1992-93 Prescribed Burn,1993/01/01,,0.90347768,426.31391374,06/06/2024
,,1992-93 Prescribed Burn,1993/01/01,,0.31455445,350.21065991,06/06/2024
,,1992-93 Prescribed Burn,1993/01/01,,15.69057890,1846.43796444,06/06/2024
,,1992-93 Prescribed Burn,1993/01/01,,38.31552117,6240.21940682,06/06/2024
,,1992-93 Prescribed Burn,1993/06/15,,129.67097618,7609.60271773,06/06/2024
,,1992-93 Prescribed Burn,1993/06/15,,56.15422250,3111.15080562,06/06/2024
,,1992-93 Prescribed Burn,,,143.21194414,11473.44226768,06/06/2024
,"0",1992-93 Prescribed Burn,1992/07/01,,44.08401587,2655.32660386,06/06/2024
,"0",1992-93 Prescribed Burn,1992/07/01,,358.63801811,9424.34206874,06/06/2024
,"0",1992-93 Prescribed Burn,1992/07/01,,46.88652531,3242.30991684,06/06/2024
,"0",1992-93 Prescribed Burn,1992/07/01,,49.70599405,2815.14986009,06/06/2024
,"0",1992-93 Prescribed Burn,1992/07/01,,56.14256695,2869.55341127,06/06/2024
,"0",1992-93 Prescribed Burn,1992/07/01,,204.03133671,6505.17056078,06/06/2024
,"0",1992-93 Prescribed Burn,1993/03/01,,39.97575622,2507.47645511,06/06/2024
,,1993-94 Prescribed Burn,,,679.27840500,13193.99135716,06/06/2024
,,1993-94 Prescribed Burn,,,101.46813774,4417.14598206,06/06/2024
,,1993-94 Prescribed Burn,,,4.46444600,1725.89190459,06/06/2024
,,1993-94 Prescribed Burn,,,35.92733631,4850.28800211,06/06/2024
,,1993-94 Prescribed Burn,,,205.78048211,5665.68974635,06/06/2024
,,1993-94 Prescribed Burn,,,512.72999921,12007.04327448,06/06/2024
,,1993-94 Prescribed Burn,,,71.61535554,4954.94193469,06/06/2024
,,1993-94 Prescribed Burn,,,5.28438418,1781.14651926,06/06/2024
,,1993-94 Prescribed Burn,,,4.08095424,1069.56905415,06/06/2024
,,1993-94 Prescribed Burn,,,154.25297746,10036.54712424,06/06/2024
,,1993-94 Prescribed Burn,,,142.05185555,9683.08524944,06/06/2024
,,1993-94 Prescribed Burn,,,12.31326215,2402.34391448,06/06/2024
,,1993-94 Prescribed Burn,,,1.48196711,678.76474891,06/06/2024
,,1993-94 Prescribed Burn,,,18.13817551,3157.15871349,06/06/2024
,,1993-94 Prescribed Burn,,,115.93410075,4227.10024058,06/06/2024
,,1993-94 Prescribed Burn,,,67.85341377,5406.70849318,06/06/2024
,,1993-94 Prescribed Burn,,,26.20274991,1899.38134333,06/06/2024
